Image,TitleHeader,TitleMain,TitleUnknown,TitleAuthors,TitleCollege,TitleDepartment,TitleDate,TitleFooter,AbstractHeader,AbstractAuthors,Abstract,AbstractContent,AbstractCollege,AbstractKeywords,AbstractFooter,Uncategorized
data_437.jpg,,,,,,,,,,Jocelyn Y.  Camalig Proponent and Research Adviser,Abstract,"The main purpose of this study is to look into the green practices related to the areas of energy conservation, waste recycling, and waste segregation which are implemented by the selected low-cost carriers and the challenges faced and opportunities in advancement in its adoption. It also looked into the relationship of demographic profile of the participants as opposed to the extent of implementation of green practices. Descriptive method was used in the study. The first phase of the study is to identify the variables included in the study then the second phase is the collection of data from the participants through survey questionnaire. A total of 338 participants were asked to answer the survey. The third phase is the analysis of data to determine the green practices implemented by the selected LCCs and their extent of implementation as well as the challenges they faced and the opportunities in stored for them in their pursuit towards going green. The results show that the LCCs green practices are moderately practice by most of the airline companies participated. There were no consistency in terms of its implementation. It also showed that there were no concrete evidence of promoting green practices on their day-to-day activities. The conclusion points to all of the participants who agreed in saying that the implementation of green practices entails challenges to the organization be it in cost, implementation, productivity and efficiency; likewise in terms of the opportunities in store for these airlines in pursuit of becoming a green airline. It recommended several strategies and development of ideas to the airline ground crew, managers, airline industry, government and future researchers.",,"Keywords: Green Practices, Energy conservation, Waste recycling, Waste segregation, challenges, opportunities, Low Cost Carriers",LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE vi,
data_438.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,CLARO M. RECTO ACADEMY OF ADVANCED STUDIES ‘,DIGITAL MONEY: CASHLESS GATEWAYS AND PROTOCOL UTILIZATION OF F&B ESTABLISHMENTS IN ADOPTING CRYPTOCURRENCIES AS A MODE OF PAYMENT,MALORY BLANCHE V. CANLAS,A Thesis Submitted to the Faculty of the,Master in International Hospitality Management,November 2022,Recto Academy of Advanced Studies Lyceum of the Philippines University Cavite,,,,,,,,
data_439.jpg,,,,,,,,,,Renz S.  del Proponent and Research Adviser,ABSTRACT,"The purpose of this study is to gauge the level of awareness and interest among F&B establishments in adopting cryptocurrency as another mode of payment. The relationship was assessed using the variables of the company profile to identify its significance to the level of awareness of cryptocurrency, awareness of the risks involved, and the level of interest in adopting cryptocurrency as a mode of payment for the F&B establishments. The descriptive research design, through the quantitative method, was utilized to assess the level of interest and awareness in cryptocurrency of F&B establishments in the select key cities in Cavite with the highest Internal Revenue Allotment or IRA. The snowball sampling technique was utilized to obtain a total of thirty- three (33) F&B managers and/or owners who became participants of the study. The results show that the participants are aware of cryptocurrencies and the risks involved in their utilization. In terms of adopting cryptocurrency as a mode of payment, the study has shown that these F&B establishment owners and/or managers are not that however, these managers and/or owners are interested in adopting cryptocurrency for the opportunities it can offer for their F&B establishment. Because both are digital in nature, it was also discovered that the type of F&B outlet or establishment, specifically online food delivery shops, has a significant relationship with the level of awareness and the awareness of risks involved in using cryptocurrency. However, there was no significant relationship between the company profile and the level of interest in adopting cryptocurrency for the F&B establishment. It is therefore concluded that despite the general awareness of cryptocurrency, the awareness of the risks involved has affected the perception and interest of the owners and/or managers in adopting cryptocurrency as a mode of payment. With this, it is recommended that a seminar be conducted to further entice and encourage these F&B managers to adopt cryptocurrency as a mode of payment, and that cryptocurrency investors partner with this event as an additional benefit in their cryptocurrency trading and investments.",,"Keywords: awareness, interest, establishments, cryptocurrency, Cavite, online food delivery shops",,
data_44.jpg,,AN ARCHITECTURAL RESPONSE TO THE STAGNANT PHILIPPINE CORRECTIONAL SYSTEM: CENTRAL LUZON REGIONAL PRISON,,HANIELLE R. GONZALES STEVEN DARREL O. ODASCO,"An Undergraduate Thesis Submitted to the Faculty of the College of Engineering, Computer Studies and Architecture Lyceum of the Philippines University - Cavite",Bachelor of Science in Architecture,December 2017,"COLLEGE OF ENGINEERING, COMPUTER STUDIES AND ARCHITECTURE",,,,,,,,
data_440.jpg,,Claro M.  “GREEN” PRACTICES OF HOTELS IN TAGAYTAY CITY,"Recto Academy of Graduate Studies The Lyceum of the Philippines Universi General Trias, Cavite",,A Thesis Submitted to the Faculty of the,Master in International Hospitality Management,March 2014,Mario Luis Filart Jamoralin,,,,,,,,
data_441.jpg,,,,,,,,,,Mario Luis Jamoralin and Dr.,Abstract,“Green” Practices of Standard Hotels in Tagaytay City,,"The purpose of this research is to determine the extent of implementation of “green” practices in the Department of Tourism (DOT) accredited hotels in Tagaytay City as a basis for the development of guidelines on the implementation of “green practices” for the housekeeping department of hotels. This study aimed to understand the importance of “green practices” to the environment and serve as a reference for future researchers regarding “green” practices of currently established hotels and those that will be on the way. The descriptive method was used to gather the needed data and information for this research. The study was participated by five (5) executive housekeepers and forty (40) housekeepers of six (6) standard hotels in Tagaytay City. A survey questionnaire was used to gather the needed data information for the study. The said questionnaire consisted of series of questions that were vital in testing the validity and reliability of the results. The researcher used confidentiality to prevent biases. The results show that in terms of the profile variables of the participants the housekeeping departments of hotels have most likely been hiring young and middle aged employees since this age group is more competent in accomplishing the tasks which requires housekeepers to be healthy and energetic. The hotels have high probability of hiring male employees since housekeeping services are tough and rigid duties. All the variables on the implementation of “green” practices are moderately observed. Hence, it can be concluded that the standard hotels in Tagaytay are implementing “green practices” moderately. It is recommended that the management of hotels may consider the development of “green” practices guidelines based on the proponent’s “green” practices guidelines for the housekeeping department of hotels. Keyword: “Green” Practices",,
data_442.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,THE RESPONSIBLE TOURISM PRACTICE OF SELECTED DOT ACCREDITED HOTELS AND ITS IMPACT TO CUSTOMER’S RETURN INTENTION,,SEUZ REY R. CANTELA,A Thesis Submitted to the Faculty of the,Master in International Hospitality Management,December 2020,Recto Academy of Advanced Studies Lyceum of the Philippines University Cavite,,,,,,,,
data_443.jpg,,,,,,,,,,Renz S.  Del Proponent and Adviser,Abstract,"The main purpose of this study is to know the level of awareness and participation of the hotel guest in responsible tourism practices of the DOT accredited hotels in Tagaytay city and its impact to return intention. Mixed method research design: a combination of qualitative and quantitative research design. quantitative, descriptive design was employed. The design was chosen to describe the awareness and the willingness of the guest to participate in responsible tourism practices of the selected Department of Tourism Accredited Hotels in Tagaytay City and its influence on the guest for return intention through the assessment and adequate interpretation of the data’s gathered. For qualitative approach one on one interview with the manager and uses thematic approach in the interview with transcripts. The researcher closely examines the data to identify common themes, topics, and ideas relative with the responsible tourism. The proponent use coding on the practices and discussion was employed as qualitative approach to gain in-depth understanding about the concentration of the established statement of the problem. The information from the group of individuals in the one on one interview were used as basis to define the variables and constructed statements that initiated the composition of instrument for this study. The results shows that customers are extremely aware in term of the level of awareness, strongly agree in term of level of participation and extremely likeness in terms of impact of responsible tourism initiatives to the repeat business intention. Regardless demographic profile of the respondents still have the same level of awareness on demographic profile of the respondents. There is no significant relationship of the level of participation on the demographic profile of the respondents whether the respondents were grouped according to sex, nationality, average monthly income, educational attainment or purpose of visit. On the other hand there is a significant relationship of the level of participation on demographic profile of the respondents when they were grouped according to age. Regardless of sex, age, nationality, average monthly income, educational attainment or purpose of visit the respondents still have the same level of likeness on the intention on demographic profile of the respondents. The recommendations were the several strategies and development of ideas for the hotel managers, hotel guest, hotel industry, local government, and future researchers.",,"Keywords: Responsible tourism, Hotel industry",,
data_444.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY,“A PHENOMEN OLOGICAL APPROACH ON FILIPINO DINERS EATING EXPERIENCE IN THE NEW NORMAL IN PREFERRED SAMGYEOPSAL RESTAURANTS IN METRO MANILA: BASIS FOR ENHANCEMENT”,Recto Academy of Advanced Studies Lyceum of the Philippines University,JUSTINE QUEEN D. AUSTRIA,A Graduate Thesis Presented to the Faculty of the,Master in International Hospitality Management,May 2021,,,,,,,,,
data_445.jpg,,,,,,,,,,Queen D.  Austria and Ms.,ABSTRACT,"Prior to the pandemic, the food service industry in the Philippines was growing but with the Covid-19 pandemic, that has forced many to shut their doors. Thus, purpose of this study was to identify the factors that affects the eating experience of Filipino diners for restaurants in the normal” and how businesses can cope up in the new normal. The researcher’s subjects were a total of fifteen (15) Filipino diners for one-on-one online interview and three (3) business owner or manager from preferred samgyeopsal restaurants in Metro Manila to self- assess their businesses. The research timetable was accomplished from  to . Qualitative method specifically phenomenological research design was used in the study. The collected data was analyzed through thematic approach. Results of the study revealed that there are changes identified on Filipino diners’ attitudes, habits, and preferences towards their eating experience in preferred samgyeopsal restaurants in Metro Manila between pre-pandemic and new normal. Filipino diners in the new normal are more price conscious, after with availability and convenience, value for money, and spent more time with their family as compared before. Thus, it is recommended that business owners should secure social media visibility as cravings is primary driver for Filipino diners to eat in samgyeopsal restaurants, offer online delivery bundle as Filipino diners have issues on accessibility and convenience, and in-store promo discounts on lean hours. Activities can help tame sales gap.",,"Keywords: Samgyeopsal, Eating Experience, Filipino Diners",,
data_446.jpg,,Claro M.  “GREEN” PRACTICES OF HOTELS IN TAGAYTAY CITY,"Recto Academy of Graduate Studies The Lyceum of the Philippines University General Trias, Cavite",,A Thesis Submitted to the Faculty of the,Master in International Hospitality Management,March 2014,Mario Luis Filart Jamoralin -,,,,,,,,
data_447.jpg,,,,,,,,,,Luis F.  Jamoralin and Dr.,Abstract,Mario,,"The purpose of this research is to determine the extent of implementation of practices in the Department of Tourism (DOT) accredited hotels in Tagaytay City as a basis for the development of guidelines on the implementation of “green practices” for the housekeeping department of hotels. This study aimed to understand the importance of “green practices” to the environment and serve as a reference for future researchers regarding “green” practices of currently established hotels and those that will be on the way. The descriptive method was used to gather the needed data and information for this research. The study was participated by five (5) executive housekeepers and forty (40) housekeepers of six (6) standard hotels in Tagaytay City. A survey questionnaire was used to gather the needed data information for the study. The said questionnaire consisted of series of questions that were vital in testing the validity and reliability of the results. The researcher used confidentiality to prevent biases. The results show that in terms of the profile variables of the participants the housekeeping departments of hotels have most likely been hiring young and middle aged employees since this age group is more competent in accomplishing the tasks which requires housekeepers to be healthy and energetic. The hotels have high probability of hiring male employees since housekeeping services are tough and rigid duties. All the variables on the implementation of “green” practices are moderately observed. Hence, it can be concluded that the standard hotels in Tagaytay are implementing “green practices” moderately. It is recommended that the management of hotels may consider the development of “green” practices guidelines based on the proponent’ s “green” practices guidelines for the housekeeping department of hotels. Keyword: “Green” Practices",,
data_448.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,GREEN PRACTICES OF SELECTED QUICK SERVICE RESTAURANTS IN CAVITE: CHALLENGES AND OPPORTUNITIES,,REGIL JOHN Y. VERGARA,A Thesis Submitted to the Faculty of the,Master in International Hospitality Management,March 2015,Recto Academy of Advanced Studies Lyceum of the Philippines University Cavite,,,,,,,,
data_449.jpg,,,,,,,,,,Regil John Vergara and J. ocelyn Y. Camalig Proponent and Research Adviser,Abstract,"The main purpose of this study is to look into the green practices related to the areas of reduction of solid wastes, water consumption, water wastes, consumption which are implemented by the selected and energy quick service restaurants and the challenges faced and Opportunities in stored in its adoption. It also looked into the relationship of demographic profile of the participants as opposed to implementation of the extent of green practices. Descriptive method was used in the study. The first phase is to identify the variables included in the study then the second phase is the collection of data from the participants through the use of Survey questionnaire. A total of 74 participants were asked to answer the survey. The third phase is the analysis of data to determine the green practices implemented by the selected QSRs and their extent of implementation as well as the challenges they faced and the Opportunities in stored for them in their pursuit towards going green. The results show that stores have developed activities in relation to environmental protection and they are very consistent in terms of implementation of these green practices as it scored high in each of the assessed factor. It also displays that these green practices were focused on the main aspects of business operations and its day-today activities like conservation, waste water reduction, waste (solid and liquid) management, use of packaging materials and office activities. The conclusion points to all of the participants are in unison in saying that the implementation of green practices entails challenges to the organization be it in cost, implementation, and productivity and efficiency; likewise in terms of the Opportunities in store for these restaurants in their pursuit in becoming a green restaurant. It recommended several strategies and development of ideas to the restaurant crew, food service industry, local government, and future managers, researchers,",,"Keywords: Green Practices, Energy conservation, Waste water management, Solid waste management, challenges, opportunities, Quick Service Restaurants",,
data_45.jpg,,,,,,,,,,,ABSTRACT,Analysis,College of Fine Arts and Design,"Keywords: Dreams, Mental Health, Dream Interpretations, Illustrated Dreams, Dream",,
data_450.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,OPERATIONAL RESILIENCE MANAGEMENT OF SELECTED HOTELS IN TAGAYTAY CITY: INPUTS IN ENHANCING THE EXISTING GUIDELINES FOR RE-OPENING HOTEL OPERATIONS,Recto Academy of Advanced Studies Lyceum of the Philippines University,JAY M. LOPEZ,A Graduate Thesis Presented to the Faculty of the,Master in International Hospitality Management,July 2022,,,,,,,,,
data_451.jpg,,,,,,,,,,Marivic B.  Delos Santos* Proponent and Adviser,ABSTRACT,"The purpose of this study was to determine the operational resilience management of selected hotels through the evaluation of the level of compliance of the operational staff from the selected hotels in Tagaytay City, Cavite. This study specifically sought to determine the demographic profile of the participants in terms of age, gender, highest educational attainment, and work experience as hotel manager or supervisor; and its significance to the level of compliance based on the resilience program concept in terms of policy, process, resources, and capability and recommend strategies to enhance the existing guidelines for re- opening the hotel operations. This research used descriptive-correlational method using a survey. Results showed and can be concluded that most of the male managers and supervisors with ages 36-40 years old who has been working in the industry for 1 to 6 years are complying with the proposed guidelines, specifically, male managers and supervisors with high educational attainment in the housekeeping, engineering and maintenance department shows that they can comply with the process and policy in building resilience within the hotel organization. It is recommended to the management of the hotels, even if they are already operating, to enhance and strengthen their compliance with the guidelines suggested in this research. It is also recommended to include the results of this study in learning materials to provide additional empirical evidence on theories about resilience management. Additional recommendation for the universities to consider this study in developing new instructional materials using the conceptual framework presented in this study and for the future researchers to adapt the questionnaire formulated by the researcher and increase the number of participants and cover other cities here in the Philippines.",,"Keywords: resilience, operational resilience management, hotels",,
data_452.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,LPU CAVITE BAKING COMPETEN CIES VIS A VIS THE ASEAN COMMON COMPETENCY STANDARD FOR TOURISM PROFESSIONAL (ACCSTP),,ROSSZEN YORKAH N. RIVERA,A Thesis Submitted to the Faculty of the,Master in International Hospitality Management,March 2015,Recto Academy of Advanced Studies Lyceum of the Philippines University Cavite,,,,,,,,
data_453.jpg,,,,,,,,,,,Abstract,"The main purpose of the study was to assess the competencies acquired by the LPU students on the competencies required in the Baking Certificate II of the ASEAN common competency standards for tourism professionals. The both curricula were the focus of this study where the descriptive method was used. Furthermore, quantitative data were also used to seek out recommendations and opportunities of improvement from the participants and to identify challenges in the acquisition of ASEAN competencies. The survey was distributed to the 144 students from the year under CLCA and CAKO, and 19 from faculty members and administrator. Results showed that the student and faculty participants agreed that the generic and core competencies had been moderately acquired by the students while administrators perceived them as highly acquired. In terms of functional competencies, all agreed that students moderately acquired them. A thorough curriculum review/enhancement to ensure proper alignment of the current competencies with the ACCSTP was recommended and updating of syliabus and upgrading of facilities and equipment of the culinary laboratory was likewise found necessary.",,"Keywords: Baking competencies, ASEAN competencies, LPU Cavite and curriculum",,
data_454.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,HIRING REQUIREMENTS OF SELECTED HOTELS AND RESTAURANTS IN THE NATIONAL CAPITAL REGION: BASIS FOR A PROPOSED OUTCOMES-BASED EDUCATION FRAMEWORK OF HOTEL AND RESTAURANT MANAGEMENT PROGRAM,,JEFFREY B. AGUILA,A Thesis Submitted to the Faculty of the,Master in International Hospitality Management,June 2018,Recto Academy of Advanced Studies Lyceum of the Philippines University Cavite,,,,,,,,
data_455.jpg,,,,,,,,,,John Y.  Vergara Proponent and Thesis Adviser,Abstract,"The main purpose of the study is to determine the hiring requirements of selected hotels and restaurants in the National Capital Region as a basis of the proposed outcomes based education frame work for Hotel and Restaurant Management program. The study used descriptive research design utilizing quantitative method of research. The main instrument is composed of four parts, namely, Demographic Information, Profiles of the Establishment, Hiring Requirements for Entry-level Positions in the Hotel and Restaurant Sector; and Challenges Encountered in Hiring Fresh Graduates with a Degree in Hotel and Restaurant Management. The study used purposive sampling technique in selecting respondents. A total of 22 managers / employers from the selected hotels and restaurants in NCR participated in this study. The results show that HRM graduate’s physical attributes; knowledge, skills, attitudes, certifications and other pertinent documents are very essential requirements to qualify for an entry-level position in the hotel and restaurant sector. Hence, it can be concluded the research results on hiring requirements affirm that there are specific requisites or criteria that an HRM graduate must have in order to qualify for an entry level position in the hotel and restaurant sector in the NCR. It is recommended to all HRM students and new HRM graduates to enhance their employability, hospitality faculty provide the realistic presentation of career expectations imbedded across hotel and restaurant sector, hospitality schools/ Universities schools offering Hotel and Restaurant Management program can adapt the proposed Outcomes- Based Education framework, and to hotel and restaurant employers and/or managers to provide educational institutions with more opportunities for student internships and practical training.",,"Keywords: Hiring Requirements, Hotel and Restaurants, National Capital Region, HRM, Outcomes-Based Education",,
data_456.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,\,LPU CAVITE HOUSEKEEPING COMPETENCIES VIS-A-VIS THE ASEAN COMMON COMPETENCY STANDARDS FOR TOURISM PROFESSIONALS (ACCSTP),MA. CONSUELO CONIE D. AGUILA,A Thesis Submitted to the Faculty of the,Master in International Hospitality Management,March 2015,Recto Academy of Advanced Studies Lyceum of the Philippines University Cavite,,,,,,,,
data_457.jpg,,,,,,,,,,Jocelyn Y.  and Research Adviser’,Abstract,Ma. Consuelo,"The main purpose of this study is to assess the readiness of Lyceum of the Philippines University Cavite to ACCSTP to serve as a baseline in updating the university curriculum to fit the ASEAN standards. The study employed a descriptive method of research. The second year IHM students, IHM faculty members and Administrators were the participants of the study. The results showed that the participants were mostly female. A survey questionnaire was used to collect the needed data for the study. The said questionnaire consisted of a string of questions that presented the perceptions of the participants. Confidentiality was prioritized by the researcher. The results showed that the ACCSTP competencies were mostly highly and/or moderately acquired by the students using the LPU-Dusit Thani College curriculum as perceived by the participants. Hence, it was concluded that LPU Cavite was somewhat/moderately ready for ASEAN. It recommended that the administrators should further review and align its curriculum to ASEAN.","Keywords: ASEAN, Housekeeping",,
data_458.jpg,,Claro M.  EMPLOYABILITY SKILLS OF GRADUATES TOWARDS A COMPETITIVE WORKFORCE IN HOSPITALITY SECTOR,"Recto of Advanced Studies Lyceum of the Philippines University - Cavite General Trias, Cavite",RIAN KARLO C. PAPILLA,A Thesis Presented to the Faculty of,Master in International Hospitality Management,APRIL 2013,,,,,,,,,
data_459.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY,A FOOD SAFETY PERSPECTIVE: WET MARKETS IN CAVITE PROVINCE BASIS FOR DEVELOPMENT PLAN,Recto Academy of Advanced Studies Lyceum of the Philippines University,LAWRENCE JAY E. REALES,A Graduate Thesis Presented to the Faculty of the,Master in International Hospitality Management,March 2020,,,,,,,,,
data_46.jpg,,,,,,,,,,"Chiles A.  Panganiban, and Engr.",ABSTRACT,"SOIL STABILIZATION BY CHEMICAL METHOD USING LIME-SILICA FUME AS ADDITIVE IN TANZA NATIONAL COMPREHENSIVE HIGH SCHOOL, DAANG AMAYA SAN AGUSTIN, TANZA, CAVITE","This research study aims to assess the potential liquefaction of Tanza National Comprehensive High School. Liquefaction is a phenomena, in which, when a certain layer of soil is subjected to rapid or cyclic loading usually induced by earthquakes, the stiffness and bond strength in soil particles tend to decrease and when the saturated soil experience the shaking the initially low water pressure starts to gradually increase up to the point where the soil particles move with respect to each other. Initial assessment for the potential liquefaction was done through certain variables already present. The variable included in the initial assessment is the liquefaction hazard map provided by the partnership of Philippine Institute of Volcanology and Seismology (PHIVOLCS) - DOST and focal government of the province of Cavite. The proximity of the said location to the nearest fault lines is also considered. The valley fault system also commonly known as west valley fault, considered as one of the potential dangerous active fault at present. It has a segment that extends from Dingalan, Aurora up to Canlubang, Laguna and passes through certain areas of Cavite. With this condition presented, the proximity of Tanza National Comprehensive high School to the said active fault is a factor. The assessment is further analyzed with the aid of soil test conducted with the soil samples from the site and the boring logs provided by Department of Public Works and Highways — Cavite I District Engineering Office. The parameters for the assessment of potential liquefaction is gathered and analyzed using Seed and Idriss simplified procedure in assessing potential liquefaction. Therefore the researchers found out that the Tanza National Comprehensive High School (TNCHS) is susceptible to liquefaction having a layer of Silty clay type soil within the Ground Water Table adheres potential liquefaction. The mitigation procedure conducted is soil stabilization by chemical method using Lime-Silica fume additives. COLLEGE OF ENGINEERING, COMPUTER STUDIES AND ARCHITECTURE",,,
data_460.jpg,,,,,,,,,,Jay E.  Reales and Ms.,Abstract,A FOOD SAFETY PERSPECTIVE: WET MARKETS IN CAVITE PROVINCE BASIS FOR DEVELOPMENT PLAN,College of Law,"Keywords: Food Safety Management System, Hazard Analysis Critical Control Point, Food Safety Standards",,
data_461.jpg,Lyceum of the Philippines University - Cavite,TOURISM IN CORREGIDOR ISLAND AS PERCEIVED BY SELECTED YCEUM OF THE PHILIPPINES UNIVERSITY-CAVITE TOURISM STUDENTS,Masters in International Hospitality Management,JENARO DENNIS D. AZURIN,Presented to the Faculty of,In Partial Fulfilment of the,,"April, 2012",,,,,,,,
data_462.jpg,,,,,,,,,,"ADVISER: Priscilla R.  Moriones, Ed.D. DEGREE: MASTER IN INTERNATIONAL HOSPITALITY",ABSTRACT,"sites of World War 1 and World War 2, which Corregidor Island is considered to be a",,,good example. Travel and Tourism students of Lyceum of the Philippines University Cavite on Dark,
data_463.jpg,,,,,,,,,,,,,,,,educational tour or travelling with peers.
data_464.jpg,,,,,,,,,,,,,,,,| |
data_465.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,TOURISM RESOURCES INVENTORY: BASELINE DATA FOR TOURISM PROMOTION IN CAVITE,Recto Academy of Advanced Studies Lyceum of the Philippines University,JANNIN S. ARNALDO,A Thesis Submitted to the Faculty of the,In Partial Fulfillment Of the Requirements of the Degree Masters in International Travel and Tourism Management,May 2014,,,,,,,,,
data_466.jpg,,,,,,,,,,Jannin Arnaldo Prof.. Jocelyn Y.  and Thesis Adviser,Abstract,"The purpose of this study was to assess the various primary tourism resources of the Cavite to serve as baseline data in marketing and promotion of the province as a tourism destination. Qualitative method was used in the study and interview was conducted to the 23 municipal/city tourism officers in Cavite. The results showed that the respondents were generally female adults. The participants also declared that there was no formal collection of tourist arrivals in attractions of the province. There are also quality and accessible infrastructures around the area hence, no latest tourism investments were intended to the province. A total of 157 primary tourism resources and 25 potential attractions are also identified on the record. Most of the attractions are maintained by the private sectors while others are under the liability of LGUs. Marketing and promotion are mostly printed materials due to lack of funds but is supported by their marketing partner such as the Provincial tourism office. Hence, it can be concluded that Cavite, due to its rich tourism resources, even though struggling in maintaining and promoting the attractions, still truly draws and continuously attracts not only local but also foreign visitors. It is that tourism officers should maintain and enhance the existing and potential attractions in their area. The linkage between the public and private sector should be strengthened more to have a healthy tourism environment. The government should also invest in the marketing and promotions of the tourism resources for good governance increase the domestic and foreign investment, which leads to sustainable tourism development.",,"Keywords: Cavite, Tourism Resources, Tourist Attraction, Tourism Promotion, and Tourism Inventory",‘LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,
data_467.jpg,,Claro M.  ACADEME-INDUSTRY PRACTICUM COLLABORATIONS FOR HOSPITALITY DEGREE PROGRAMS OF SELECTED SCHOOLS IN CAVITE,FLORABHEL ROMEN TINTE,,A Thesis Presented to the Faculty of,Master in International Hospitality Management,April 2013,,,,,,,,,
data_468.jpg,,,,,,,,,,,ABSTRACT,"students did not influence their satisfaction with their practicum experiences. Overall, hospitality students were generally satisfied with their practicum",,,experience.,
data_469.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,THE LIVED EXPERIENCES OF SELECTED CAFE MANAGERS DURING DISRUPTIONS TOWARD CRISIS MANAGEMENT PLAN,,KLENTON R. TORREVILLAS,A Thesis Submitted to the Faculty of the,Master in International Hospitality Management,June 2023,Recto Academy of Advanced Studies Lyceum of the Philippines University Cavite,,,,,,,,
data_47.jpg,,,,,,,,,,,ABSTRACT,"acquisition of knowledge and high marketing for business advantage, development of inherent skills and abilities and attainment of spiritual needs that will equip the individual",,,"rm his/her role in the society with quality, excellence and difference. to perfo",
data_470.jpg,,,,,,,,,,Renz S.  Del Callar2 Proponent and Research Adviser,Abstract,"The primary objective of this paper is to investigate the varied experiences of café administrators during the pandemic. The purpose of this study was to identify the phenomenological experiences of café managers and to investigate the underlying factors and management practices that impacted the continuity of operations in café establishments in Cavite during the COVID-19 pandemic. The informants' experiences managing cafes and restaurants during the pandemic were collected using a qualitative descriptive methodology. The researcher described and analyzed the respondent's characteristics in relation to their restaurant Management experiences during and after the pandemic outbreak. The results indicate that the COVID-19 pandemic presented café administrators with several challenges. At the height of the pandemic, staff retention was as much of a concem as viral infection was for public health. As they labored with the number of transactions as a result of multiple established protocols, resource management became a problem. The unpredictability of their transaction volumes posed a problem for their item supply, but café managers managed their operations throughout the apex of the pandemic by making the most of their limited resources. Due to a lack of guests and varying levels of quarantine, they had difficulty forecasting their product output. The numerous government-mandated restrictions enforced by the government and IATF caused a multitude of complications and adjustments. During the height of the epidemic, café restaurants only operated to the extent that the authorized them to. It became very challenging to manage the perishable and nonperishable resources. As a conclusion, Café managers accepted the adjustments the pandemic crisis brought about wholeheartedly. Health issues persist, although health and safety procedures can lessen the potential danger from the virus. By making the most of the resources they could only have during the crisis, managers overcame the pandemic crisis. Investing into online delivery services, social networking, and third-party websites platforms. Café Managers maintained open and transparent communication with their stakeholders during a crisis, this involves keeping their workers informed of any changes in procedures, safety protocols, or the current state of affairs on a regular basis. Café managers need a crisis management plan if they want to tackle the COVID-19 outbreak successfully. It was recommended that café administrators modify their operations and procedures to ensure the security of their customers and employees.",,"Keywords: preparedness, commitment, fulfillment, resiliency",LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE vi,
data_471.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,FOOD DELIVERY APPLICATIONS AND ITS BUYING INFLUENCE,Recto Academy of Advanced Studies Lyceum of the Philippines University — Cavite,SANDRA M. PASCUA,A Graduate Thesis Presented to the Faculty of,Master in International Hospitality Management,March 2022,,,,,,,,,
data_472.jpg,,,,,,,,,,"Sandra M.  Pascua and Marivic Delos Santos, RND, MAED - HRM * Proponent and Research Adviser* The purpose of this study is to assess the buying influence of consumer in using food delivery applications. The researcher utilized three hundred eighty-five (385) respondents with varying demographic profile (gender, age, marital status, level of education, occupation, and monthly income) aiming to determine the influences of the usage factor (informativeness, payment and safety, usefulness, and convenience) on consumer in using food delivery application. The study determined the challenges and perceived benefits of usage factors in using food delivery applications on the part of the consumers. The relationship between respondents’ profile and usage factors of customers in using food delivery applications was also established as well as the consumer intentions to reuse online food delivery applications. The study targeted the three major cities in Cavite including the City of Bacoor, City of Dasmarifias, and City of General Trias and descriptive quantitative research design was employed. Validated questionnaire is composed of four (4) parts and converted in electronic form using Google form to secure the health and safety on the part of the researcher and the respondents. The results of the study proved that there is a significant relationship between the respondent’s profile and usage factors, but it is found that the relationship of the usage factors is limited to the respondent’s gender and payment and safety where female were the frequent food app users. The age of the respondents and payment and safety indicates that most of the frequent food app users were from the",ABSTRACT,"Generation Z.  Monthly income of the respondents and payment and safety revealed that the respondent’s earning have greatly affects the way they spend in using the food applications. Furthermore, it found that informativeness in terms of the level of education of the respondents indicated that quality information presented on the food delivery applications has a big impact. Therefore, informativeness and payment and safety factors have great impacts on the buying influence of the consumer in using the food delivery applications. It is recommended that food delivery service providers do update and complete the information details regarding the prices of each menu, payment options, and delivery fees from the locations of the users. Moreover, strengthen the security features of food apps by performing frequent information security audits. Lastly, improve customer service through features such as customer assistance, chatbots, and order monitoring, an on-demand food delivery software may improve customer service by make use of Machine Learning (ML) for new food app users. and Perceive Benefits, Usage factors,",,"Keywords: Buying Influence, Food Delivery Applications, Challenges",,
